s0_level,global_index,value,degree,minimal_polynomial
5,undetermined,4.87392,8,1-5 t+t^2-2 t^3+t^4-2 t^5+t^6-5 t^7+t^8
5,undetermined,4.87443,10,1-5 t+t^2-3 t^3+6 t^4-4 t^5+6 t^6-3 t^7+t^8-5 t^9+t^10
5,undetermined,4.87462,8,1-5 t+t^2-3 t^3+6 t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.87477,8,1-4 t-4 t^2-t^3-t^4-t^5-4 t^6-4 t^7+t^8
5,undetermined,4.87494,10,1-5 t+2 t^2-6 t^3-3 t^4-3 t^5-3 t^6-6 t^7+2 t^8-5 t^9+t^10
5,undetermined,4.87528,10,1-3 t-7 t^2-8 t^3-9 t^4-12 t^5-9 t^6-8 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.87535,8,1-6 t+5 t^2+4 t^3-9 t^4+4 t^5+5 t^6-6 t^7+t^8
5,undetermined,4.87535,8,1-4 t-4 t^2-2 t^3+4 t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.8755,6,1-5 t+2 t^2-7 t^3+2 t^4-5 t^5+t^6
5,undetermined,4.87586,10,1-3 t-8 t^2-6 t^3+t^4+5 t^5+t^6-6 t^7-8 t^8-3 t^9+t^10
5,undetermined,4.87604,10,1-7 t+12 t^2-8 t^3-t^4+5 t^5-t^6-8 t^7+12 t^8-7 t^9+t^10
5,undetermined,4.87736,10,1-5 t+3 t^3-t^4+3 t^5-t^6+3 t^7-5 t^9+t^10
5,undetermined,4.87757,8,1-5 t+3 t^3-t^4+3 t^5-5 t^7+t^8
5,undetermined,4.87833,6,1-3 t-7 t^2-9 t^3-7 t^4-3 t^5+t^6
5,undetermined,4.87845,10,1-5 t+t^2-t^3-5 t^4+2 t^5-5 t^6-t^7+t^8-5 t^9+t^10
5,undetermined,4.87891,6,1-5 t+t^2-2 t^3+t^4-5 t^5+t^6
5,undetermined,4.87906,8,1-4 t-5 t^2+2 t^3+7 t^4+2 t^5-5 t^6-4 t^7+t^8
5,undetermined,4.87978,8,1-6 t+7 t^2-9 t^3+9 t^4-9 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.87979,10,1-6 t+6 t^2-2 t^3-4 t^4+6 t^5-4 t^6-2 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.87998,10,1-6 t+6 t^2-2 t^3-5 t^4+11 t^5-5 t^6-2 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.88013,10,1-5 t+t^2-3 t^3+4 t^4+3 t^5+4 t^6-3 t^7+t^8-5 t^9+t^10
5,undetermined,4.88031,10,1-3 t-8 t^2-7 t^3+4 t^4+10 t^5+4 t^6-7 t^7-8 t^8-3 t^9+t^10
5,undetermined,4.88068,8,1-6 t+7 t^2-10 t^3+14 t^4-10 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.88084,10,1-5 t-t^2+8 t^3-7 t^5+8 t^7-t^8-5 t^9+t^10
5,undetermined,4.88185,8,1-5 t+t^2-t^3-5 t^4-t^5+t^6-5 t^7+t^8
5,undetermined,4.88197,8,1-4 t-4 t^2-t^3-2 t^4-t^5-4 t^6-4 t^7+t^8
5,undetermined,4.88216,10,1-4 t-4 t^2-2 t^3+t^4+7 t^5+t^6-2 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.8826,6,1-5 t+3 t^3-5 t^5+t^6
5,undetermined,4.88292,10,1-5 t+3 t^3-t^4-t^6+3 t^7-5 t^9+t^10
5,undetermined,4.88336,8,1-5 t+t^2-3 t^3+5 t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.88355,8,1-6 t+6 t^2-3 t^3+2 t^4-3 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.88388,8,1-7 t+14 t^2-22 t^3+24 t^4-22 t^5+14 t^6-7 t^7+t^8
5,undetermined,4.88429,10,1-6 t+5 t^2+3 t^3-4 t^4+t^5-4 t^6+3 t^7+5 t^8-6 t^9+t^10
5,undetermined,4.88445,10,1-4 t-4 t^2-3 t^3+5 t^4+9 t^5+5 t^6-3 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.8846,10,1-5 t-2 t^2+13 t^3+t^4-17 t^5+t^6+13 t^7-2 t^8-5 t^9+t^10
5,undetermined,4.88507,10,1-4 t-5 t^2+3 t^3+2 t^4-3 t^5+2 t^6+3 t^7-5 t^8-4 t^9+t^10
5,undetermined,4.88521,8,1-4 t-3 t^2-5 t^3-6 t^4-5 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.88583,8,1-4 t-3 t^2-6 t^3-t^4-6 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.8866,6,1-5 t-t^2+8 t^3-t^4-5 t^5+t^6
5,undetermined,4.887,10,1-6 t+7 t^2-8 t^3+2 t^4-t^5+2 t^6-8 t^7+7 t^8-6 t^9+t^10
5,undetermined,4.88718,8,1-5 t+2 t^2-7 t^3+t^4-7 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.88742,8,1-5 t+2 t^3+3 t^4+2 t^5-5 t^7+t^8
5,undetermined,4.88746,8,1-3 t-7 t^2-9 t^3-7 t^4-9 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.88836,10,1-5 t+t^2-2 t^3-2 t^4+5 t^5-2 t^6-2 t^7+t^8-5 t^9+t^10
5,undetermined,4.8886,8,1-7 t+13 t^2-16 t^3+17 t^4-16 t^5+13 t^6-7 t^7+t^8
5,undetermined,4.8888,8,1-4 t-2 t^2-10 t^3-5 t^4-10 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.88911,8,1-4 t-4 t^2-t^3-3 t^4-t^5-4 t^6-4 t^7+t^8
5,undetermined,4.88978,8,1-4 t-4 t^2-2 t^3+2 t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.89016,8,1-6 t+7 t^2-9 t^3+8 t^4-9 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.89037,8,1-5 t+t^2-t^3-6 t^4-t^5+t^6-5 t^7+t^8
5,undetermined,4.89065,8,1-2 t-10 t^2-16 t^3-17 t^4-16 t^5-10 t^6-2 t^7+t^8
5,undetermined,4.89114,8,1-6 t+7 t^2-10 t^3+13 t^4-10 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.89118,8,1-5 t+t^2-2 t^3-t^4-2 t^5+t^6-5 t^7+t^8
5,undetermined,4.89161,10,1-4 t-4 t^2-t^3-3 t^4-3 t^5-3 t^6-t^7-4 t^8-4 t^9+t^10
5,undetermined,4.89201,8,1-5 t+t^2-3 t^3+4 t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.89203,8,1-4 t-3 t^2-5 t^3-7 t^4-5 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.89207,10,1-5 t+3 t^3-t^4-5 t^5-t^6+3 t^7-5 t^9+t^10
5,undetermined,4.89248,8,1-7 t+12 t^2-9 t^3+5 t^4-9 t^5+12 t^6-7 t^7+t^8
5,undetermined,4.89269,8,1-4 t-3 t^2-6 t^3-2 t^4-6 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.89315,8,1-3 t-7 t^2-9 t^3-8 t^4-9 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.89401,10,1-6 t+6 t^2-3 t^3+t^4-2 t^5+t^6-3 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.89406,8,1-4 t-5 t^2+2 t^3+5 t^4+2 t^5-5 t^6-4 t^7+t^8
5,undetermined,4.89431,8,1-6 t+6 t^2-3 t^3+t^4-3 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.89468,10,1-6 t+6 t^2-4 t^3+8 t^4-14 t^5+8 t^6-4 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.89537,6,1-4 t-3 t^2-6 t^3-3 t^4-4 t^5+t^6
5,undetermined,4.89552,8,1-5 t+3 t^3-3 t^4+3 t^5-5 t^7+t^8
5,undetermined,4.89619,6,1-6 t+7 t^2-9 t^3+7 t^4-6 t^5+t^6
5,undetermined,4.89641,8,1-5 t+2 t^3+2 t^4+2 t^5-5 t^7+t^8
5,undetermined,4.89689,10,1-4 t-5 t^2+2 t^3+4 t^4+3 t^5+4 t^6+2 t^7-5 t^8-4 t^9+t^10
5,undetermined,4.8969,8,1-4 t-4 t^2-2 t^3+t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.89691,10,1-7 t+13 t^2-15 t^3+10 t^4-8 t^5+10 t^6-15 t^7+13 t^8-7 t^9+t^10
5,undetermined,4.89697,10,1-4 t-4 t^2-2 t^3+2 t^5-2 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.89748,10,1-6 t+7 t^2-10 t^3+12 t^4-9 t^5+12 t^6-10 t^7+7 t^8-6 t^9+t^10
5,undetermined,4.89768,8,1-6 t+5 t^2+4 t^3-11 t^4+4 t^5+5 t^6-6 t^7+t^8
5,undetermined,4.898,10,1-7 t+13 t^2-16 t^3+16 t^4-15 t^5+16 t^6-16 t^7+13 t^8-7 t^9+t^10
5,undetermined,4.89846,10,1-6 t+5 t^2+3 t^3-6 t^4+5 t^5-6 t^6+3 t^7+5 t^8-6 t^9+t^10
5,undetermined,4.89881,6,1-4 t-4 t^2-t^3-4 t^4-4 t^5+t^6
5,undetermined,4.89951,8,1-4 t-3 t^2-6 t^3-3 t^4-6 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.89968,8,1-5 t+t^2-2 t^3-2 t^4-2 t^5+t^6-5 t^7+t^8
5,undetermined,4.90005,10,1-6 t+6 t^2-2 t^3-7 t^4+12 t^5-7 t^6-2 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.90039,8,1-6 t+7 t^2-9 t^3+7 t^4-9 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.90053,10,1-5 t+t^2-2 t^3-2 t^4-2 t^5-2 t^6-2 t^7+t^8-5 t^9+t^10
5,undetermined,4.90056,8,1-5 t+t^2-3 t^3+3 t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.9008,10,1-3 t-7 t^2-9 t^3-9 t^4-10 t^5-9 t^6-9 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.90084,8,1-3 t-6 t^2-13 t^3-13 t^4-13 t^5-6 t^6-3 t^7+t^8
5,undetermined,4.90087,10,1-3 t-8 t^2-5 t^3-5 t^4-9 t^5-5 t^6-5 t^7-8 t^8-3 t^9+t^10
5,undetermined,4.90098,10,1-6 t+6 t^2-3 t^3-t^4+5 t^5-t^6-3 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.90142,10,1-4 t-5 t^2+2 t^3+4 t^4+4 t^6+2 t^7-5 t^8-4 t^9+t^10
5,undetermined,4.90146,6,1-6 t+6 t^2-4 t^3+6 t^4-6 t^5+t^6
5,undetermined,4.90224,8,1-4 t-5 t^2+t^3+9 t^4+t^5-5 t^6-4 t^7+t^8
5,undetermined,4.90267,10,1-3 t-8 t^2-7 t^3+t^4+7 t^5+t^6-7 t^7-8 t^8-3 t^9+t^10
5,undetermined,4.90325,10,1-5 t+3 t^3-3 t^4-t^5-3 t^6+3 t^7-5 t^9+t^10
5,undetermined,4.90397,8,1-4 t-4 t^2-2 t^3-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.90434,8,1-5 t+3 t^3-4 t^4+3 t^5-5 t^7+t^8
5,undetermined,4.90436,8,1-5 t+2 t^2-8 t^3+4 t^4-8 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.90444,8,1-3 t-7 t^2-9 t^3-10 t^4-9 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.90492,8,1-6 t+6 t^2-3 t^3-3 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.90511,10,1-5 t+t^2-3 t^3+2 t^4-t^5+2 t^6-3 t^7+t^8-5 t^9+t^10
5,undetermined,4.9053,8,1-5 t+2 t^3+t^4+2 t^5-5 t^7+t^8
5,undetermined,4.90553,8,1-4 t-3 t^2-5 t^3-9 t^4-5 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.90595,8,1-6 t+8 t^2-15 t^3+13 t^4-15 t^5+8 t^6-6 t^7+t^8
5,undetermined,4.90604,10,1-5 t+2 t^3+2 t^4-4 t^5+2 t^6+2 t^7-5 t^9+t^10
5,undetermined,4.90608,8,1-6 t+6 t^2-4 t^3+5 t^4-4 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.90623,10,1-6 t+5 t^2+2 t^3-5 t^5+2 t^7+5 t^8-6 t^9+t^10
5,undetermined,4.90624,10,1-5 t+2 t^3+t^4+t^5+t^6+2 t^7-5 t^9+t^10
5,undetermined,4.90627,6,1-3 t-7 t^2-10 t^3-7 t^4-3 t^5+t^6
5,undetermined,4.90752,10,1-3 t-9 t^2-4 t^3+8 t^4+13 t^5+8 t^6-4 t^7-9 t^8-3 t^9+t^10
5,undetermined,4.90809,8,1-5 t+t^2-2 t^3-3 t^4-2 t^5+t^6-5 t^7+t^8
5,undetermined,4.90843,10,1-6 t+6 t^2-4 t^3+5 t^4-5 t^5+5 t^6-4 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.9086,8,1-6 t+5 t^2+4 t^3-12 t^4+4 t^5+5 t^6-6 t^7+t^8
5,undetermined,4.90892,8,1-3 t-8 t^2-6 t^3-2 t^4-6 t^5-8 t^6-3 t^7+t^8
5,undetermined,4.90903,8,1-5 t+t^2-3 t^3+2 t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.90962,8,1-4 t-5 t^2+t^3+8 t^4+t^5-5 t^6-4 t^7+t^8
5,undetermined,4.90983,8,1-6 t+5 t^2+3 t^3-7 t^4+3 t^5+5 t^6-6 t^7+t^8
5,undetermined,4.90999,8,1-5 t+t^2-4 t^3+7 t^4-4 t^5+t^6-5 t^7+t^8
5,undetermined,4.91003,8,1-3 t-7 t^2-9 t^3-11 t^4-9 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.91049,8,1-6 t+7 t^2-9 t^3+6 t^4-9 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.91078,10,1-5 t-t^2+7 t^3+2 t^4-9 t^5+2 t^6+7 t^7-t^8-5 t^9+t^10
5,undetermined,4.91098,8,1-4 t-4 t^2-2 t^3-t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.91165,8,1-6 t+7 t^2-10 t^3+11 t^4-10 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.91245,8,1-5 t+2 t^2-8 t^3+3 t^4-8 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.91298,8,1-4 t-3 t^2-6 t^3-5 t^4-6 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.91307,8,1-5 t+3 t^3-5 t^4+3 t^5-5 t^7+t^8
5,undetermined,4.9132,10,1-5 t+t^2-4 t^3+6 t^4-2 t^5+6 t^6-4 t^7+t^8-5 t^9+t^10
5,undetermined,4.91409,8,1-5 t+2 t^3+2 t^5-5 t^7+t^8
5,undetermined,4.91432,10,1-4 t-4 t^2-2 t^3-t^4-5 t^5-t^6-2 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.91471,8,1-3 t-8 t^2-6 t^3-3 t^4-6 t^5-8 t^6-3 t^7+t^8
5,undetermined,4.91513,8,1-5 t+t^3+5 t^4+t^5-5 t^7+t^8
5,undetermined,4.91539,8,1-6 t+6 t^2-3 t^3-t^4-3 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.91559,6,1-5 t+2 t^2-8 t^3+2 t^4-5 t^5+t^6
5,undetermined,4.91642,8,1-5 t+t^2-2 t^3-4 t^4-2 t^5+t^6-5 t^7+t^8
5,undetermined,4.91645,10,1-5 t+t^2-2 t^3-5 t^4+4 t^5-5 t^6-2 t^7+t^8-5 t^9+t^10
5,undetermined,4.91656,10,1-4 t-4 t^2-4 t^3+6 t^4+6 t^5+6 t^6-4 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.91664,8,1-6 t+6 t^2-4 t^3+4 t^4-4 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.91694,8,1-4 t-5 t^2+t^3+7 t^4+t^5-5 t^6-4 t^7+t^8
5,undetermined,4.91722,10,1-5 t+2 t^2-8 t^3+3 t^4-11 t^5+3 t^6-8 t^7+2 t^8-5 t^9+t^10
5,undetermined,4.91737,10,1-5 t+2 t^3-t^4+5 t^5-t^6+2 t^7-5 t^9+t^10
5,undetermined,4.91742,8,1-5 t+t^2-3 t^3+t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.91793,8,1-4 t-4 t^2-2 t^3-2 t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.91811,10,1-4 t-5 t^2+2 t^3+2 t^4-t^5+2 t^6+2 t^7-5 t^8-4 t^9+t^10
5,undetermined,4.91843,8,1-5 t+t^2-4 t^3+6 t^4-4 t^5+t^6-5 t^7+t^8
5,undetermined,4.91866,10,1-8 t+21 t^2-37 t^3+50 t^4-55 t^5+50 t^6-37 t^7+21 t^8-8 t^9+t^10
5,undetermined,4.91878,8,1-4 t-4 t^2-3 t^3+3 t^4-3 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.91965,8,1-4 t-3 t^2-6 t^3-6 t^4-6 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.92047,6,1-5 t+t^2-3 t^3+t^4-5 t^5+t^6
5,undetermined,4.92068,8,1-6 t+5 t^2+3 t^3-8 t^4+3 t^5+5 t^6-6 t^7+t^8
5,undetermined,4.9217,6,1-7 t+13 t^2-16 t^3+13 t^4-7 t^5+t^6
5,undetermined,4.92181,8,1-3 t-7 t^2-10 t^3-8 t^4-10 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.92202,8,1-4 t-2 t^2-11 t^3-5 t^4-11 t^5-2 t^6-4 t^7+t^8
5,undetermined,4.9223,10,1-5 t-t^2+7 t^3-5 t^5+7 t^7-t^8-5 t^9+t^10
5,undetermined,4.92266,10,1-5 t+2 t^3-t^4+2 t^5-t^6+2 t^7-5 t^9+t^10
5,undetermined,4.92278,8,1-5 t+2 t^3-t^4+2 t^5-5 t^7+t^8
5,undetermined,4.9231,10,1-4 t-4 t^2-2 t^3-3 t^4-t^5-3 t^6-2 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.92378,10,1-6 t+6 t^2-2 t^3-9 t^4+11 t^5-9 t^6-2 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.92382,8,1-2 t-10 t^2-17 t^3-19 t^4-17 t^5-10 t^6-2 t^7+t^8
5,undetermined,4.92388,8,1-5 t+t^3+4 t^4+t^5-5 t^7+t^8
5,undetermined,4.92419,8,1-4 t-5 t^2+t^3+6 t^4+t^5-5 t^6-4 t^7+t^8
5,undetermined,4.92466,8,1-5 t+t^2-2 t^3-5 t^4-2 t^5+t^6-5 t^7+t^8
5,undetermined,4.92483,8,1-4 t-4 t^2-2 t^3-3 t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.92572,6,1-5 t+2 t^3-5 t^5+t^6
5,undetermined,4.92595,10,1-3 t-7 t^2-10 t^3-9 t^4-8 t^5-9 t^6-10 t^7-7 t^8-3 t^9+t^10
5,undetermined,4.92626,8,1-4 t-3 t^2-6 t^3-7 t^4-6 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.92679,8,1-5 t+t^2-4 t^3+5 t^4-4 t^5+t^6-5 t^7+t^8
5,undetermined,4.92688,10,1-3 t-8 t^2-6 t^3-5 t^4-7 t^5-5 t^6-6 t^7-8 t^8-3 t^9+t^10
5,undetermined,4.92705,8,1-6 t+6 t^2-4 t^3+3 t^4-4 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.92712,8,1-4 t-3 t^2-7 t^3-2 t^4-7 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.92716,10,1-4 t-5 t^2+3 t^3-2 t^4-11 t^5-2 t^6+3 t^7-5 t^8-4 t^9+t^10
5,undetermined,4.92723,10,1-6 t+6 t^2-3 t^3-4 t^4+8 t^5-4 t^6-3 t^7+6 t^8-6 t^9+t^10
5,undetermined,4.92733,8,1-3 t-7 t^2-10 t^3-9 t^4-10 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.92777,10,1-5 t-t^2+7 t^3-8 t^5+7 t^7-t^8-5 t^9+t^10
5,undetermined,4.92814,8,1-7 t+13 t^2-17 t^3+19 t^4-17 t^5+13 t^6-7 t^7+t^8
5,undetermined,4.92835,10,1-7 t+12 t^2-10 t^3+7 t^4-7 t^5+7 t^6-10 t^7+12 t^8-7 t^9+t^10
5,undetermined,4.92841,6,1-4 t-3 t^2-7 t^3-3 t^4-4 t^5+t^6
5,undetermined,4.92859,10,1-4 t-4 t^2-3 t^3+4 t^5-3 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.92987,10,1-4 t-5 t^2+t^3+4 t^4+5 t^5+4 t^6+t^7-5 t^8-4 t^9+t^10
5,undetermined,4.92993,10,1-4 t-3 t^2-7 t^3-3 t^4-4 t^5-3 t^6-7 t^7-3 t^8-4 t^9+t^10
5,undetermined,4.93139,6,1-5 t-t^2+7 t^3-t^4-5 t^5+t^6
5,undetermined,4.93163,8,1-6 t+7 t^2-10 t^3+9 t^4-10 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.93168,8,1-4 t-4 t^2-2 t^3-4 t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.93254,8,1-5 t+t^3+3 t^4+t^5-5 t^7+t^8
5,undetermined,4.9326,8,1-4 t-4 t^2-3 t^3+t^4-3 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.93283,6,1-4 t-4 t^2-2 t^3-4 t^4-4 t^5+t^6
5,undetermined,4.93355,8,1-7 t+14 t^2-23 t^3+25 t^4-23 t^5+14 t^6-7 t^7+t^8
5,undetermined,4.93372,6,1-3 t-7 t^2-11 t^3-7 t^4-3 t^5+t^6
5,undetermined,4.93385,10,1-6 t+5 t^2+2 t^3-4 t^4+3 t^5-4 t^6+2 t^7+5 t^8-6 t^9+t^10
5,undetermined,4.93394,8,1-5 t+t^2-3 t^3-t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.93423,10,1-4 t-5 t^2+t^3+4 t^4+2 t^5+4 t^6+t^7-5 t^8-4 t^9+t^10
5,undetermined,4.93493,10,1-3 t-9 t^2-5 t^3+8 t^4+15 t^5+8 t^6-5 t^7-9 t^8-3 t^9+t^10
5,undetermined,4.93506,8,1-5 t+t^2-4 t^3+4 t^4-4 t^5+t^6-5 t^7+t^8
5,undetermined,4.93541,10,1-7 t+12 t^2-9 t^3-t^4+7 t^5-t^6-9 t^7+12 t^8-7 t^9+t^10
5,undetermined,4.93627,8,1-5 t+2 t^2-8 t^3-8 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.93732,8,1-6 t+6 t^2-4 t^3+2 t^4-4 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.93737,8,1-5 t+2 t^2-9 t^3+5 t^4-9 t^5+2 t^6-5 t^7+t^8
5,undetermined,4.93802,10,1-5 t+t^2-3 t^3-2 t^4-2 t^6-3 t^7+t^8-5 t^9+t^10
5,undetermined,4.93829,8,1-3 t-7 t^2-10 t^3-11 t^4-10 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.93847,8,1-4 t-4 t^2-2 t^3-5 t^4-2 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.93852,8,1-4 t-5 t^2+t^3+4 t^4+t^5-5 t^6-4 t^7+t^8
5,undetermined,4.93876,8,1-6 t+6 t^2-5 t^3+7 t^4-5 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.93935,8,1-4 t-3 t^2-6 t^3-9 t^4-6 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.93943,8,1-4 t-4 t^2-3 t^3-3 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.9399,8,1-5 t+2 t^3-3 t^4+2 t^5-5 t^7+t^8
5,undetermined,4.94027,8,1-4 t-3 t^2-7 t^3-4 t^4-7 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.94111,8,1-5 t+t^3+2 t^4+t^5-5 t^7+t^8
5,undetermined,4.94119,10,1-2 t-10 t^2-17 t^3-21 t^4-23 t^5-21 t^6-17 t^7-10 t^8-2 t^9+t^10
5,undetermined,4.94144,8,1-6 t+7 t^2-10 t^3+8 t^4-10 t^5+7 t^6-6 t^7+t^8
5,undetermined,4.94194,8,1-6 t+5 t^2+3 t^3-10 t^4+3 t^5+5 t^6-6 t^7+t^8
5,undetermined,4.94207,8,1-5 t+t^2-3 t^3-2 t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.94219,10,1-5 t+2 t^3-3 t^4+t^5-3 t^6+2 t^7-5 t^9+t^10
5,undetermined,4.94235,8,1-5 t+7 t^4-5 t^7+t^8
5,undetermined,4.94277,10,1-5 t+t^2-4 t^3+2 t^4+t^5+2 t^6-4 t^7+t^8-5 t^9+t^10
5,undetermined,4.94325,8,1-5 t+t^2-4 t^3+3 t^4-4 t^5+t^6-5 t^7+t^8
5,undetermined,4.94347,8,1-6 t+5 t^2+2 t^3-5 t^4+2 t^5+5 t^6-6 t^7+t^8
5,undetermined,4.94372,8,1-3 t-7 t^2-10 t^3-12 t^4-10 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.94396,8,1-3 t-8 t^2-7 t^3-3 t^4-7 t^5-8 t^6-3 t^7+t^8
5,undetermined,4.94518,10,1-5 t+t^3+2 t^4-2 t^5+2 t^6+t^7-5 t^9+t^10
5,undetermined,4.94521,6,1-6 t+7 t^2-10 t^3+7 t^4-6 t^5+t^6
5,undetermined,4.94539,10,1-4 t-4 t^2-3 t^3-t^4-3 t^5-t^6-3 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.94544,10,1-5 t+t^3+t^4+3 t^5+t^6+t^7-5 t^9+t^10
5,undetermined,4.94559,8,1-4 t-5 t^2+t^3+3 t^4+t^5-5 t^6-4 t^7+t^8
5,undetermined,4.94621,8,1-4 t-4 t^2-3 t^3-t^4-3 t^5-4 t^6-4 t^7+t^8
5,undetermined,4.94678,8,1-4 t-3 t^2-7 t^3-5 t^4-7 t^5-3 t^6-4 t^7+t^8
5,undetermined,4.94687,10,1-4 t-4 t^2-2 t^3-5 t^4-8 t^5-5 t^6-2 t^7-4 t^8-4 t^9+t^10
5,undetermined,4.94734,10,1-6 t+5 t^2+2 t^3-6 t^4+7 t^5-6 t^6+2 t^7+5 t^8-6 t^9+t^10
5,undetermined,4.94746,8,1-6 t+6 t^2-4 t^3+t^4-4 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.94832,8,1-5 t+2 t^3-4 t^4+2 t^5-5 t^7+t^8
5,undetermined,4.94898,8,1-6 t+6 t^2-5 t^3+6 t^4-5 t^5+6 t^6-6 t^7+t^8
5,undetermined,4.94902,10,1-3 t-8 t^2-8 t^3-t^4+2 t^5-t^6-8 t^7-8 t^8-3 t^9+t^10
5,undetermined,4.9491,10,1-5 t+t^2-4 t^3+3 t^4-8 t^5+3 t^6-4 t^7+t^8-5 t^9+t^10
5,undetermined,4.94912,8,1-3 t-7 t^2-10 t^3-13 t^4-10 t^5-7 t^6-3 t^7+t^8
5,undetermined,4.94957,8,1-3 t-8 t^2-7 t^3-4 t^4-7 t^5-8 t^6-3 t^7+t^8
5,undetermined,4.94959,8,1-5 t+t^3+t^4+t^5-5 t^7+t^8
5,undetermined,4.95013,8,1-5 t+t^2-3 t^3-3 t^4-3 t^5+t^6-5 t^7+t^8
5,undetermined,4.9504,10,1-4 t-5 t^2+t^3+2 t^4+t^5+2 t^6+t^7-5 t^8-4 t^9+t^10
5,undetermined,4.95088,8,1-5 t+6 t^4-5 t^7+t^8
5,undetermined,4.95112,8,1-6 t+7 t^2-10 t^3+7 t^4-10 t^5+7 t^6-6 t^7+t^8
